"ID","Title","Description","Join_Date","View_Count","Video_Count","Subscriber_Count","Is_Subcriber_Count_Hidden","Omitted"
"UCJdqO9qV6t5hVUUiDK4MP3w","s/v Silverheels","This is a channel about our Rhodes 22 sailboat named Silverheels.  The boat was originally manufactured in 1988, and was 'recycled' by General Boats International in 2016.",2015-12-12,79577,104,431,FALSE,FALSE
"UCy4v4HY8P-kNGH11CwHM9uA","SV Brightstar","Sailing vessel Brightstar",2015-12-01,11293,7,16,FALSE,FALSE
"UCBOyLupq3mR0Zw7VWCbautA","LaLa Libra","Laura from Sailing Doodles
Traveling nurse, sailing around the world
",2014-10-02,5326430,161,42100,FALSE,FALSE
"UCSAfVs2WL1DZc6p2EYh806w","Sailing Characters","Coming soon - Family adventures on our Beneteau 46.1

http://sailingcharacters.com",2020-07-13,83,5,4,FALSE,FALSE
"UC4976sZnkCX_c9yR-WpOm1Q","Sailing Hunk of Junk","Duncan and Chloe building a 38.8 Steel Bruce Roberts Voyager. We're amateurs based in Kent, UK and are filming everything as we go.",2016-09-22,877577,14,13300,FALSE,FALSE
"UChY-lsvzY54wevNniAUtlhA","sv sequel","Welcome to SV Sequel our personal sailing blog where we hope to share our journey with you!

Join us as we progress from a west white potter 14 to our new boat sv sequel a westerly warwick 21.

we will be sharing all aspects of owning a sailing vessel from repair and maintaining to journeys and staying onboard with the odd review thrown in.",2019-10-22,0,0,21,FALSE,FALSE
"UC8ee3SGKPzmfYVbsxu0nDJw","SV Charlotte Sailing","Welcome to SV Charlotte Sailing! After finding out we are going to be grandparents for the first time, I went a little crazy and bought a sailboat. Join us on our journey to get SV Charlotte ready for her bluewater return and follow our craziness from Tennessee to Florida and beyond!

SV Charlotte - 1981 Hughes 38

Captain: James
1st Mate: Lisa
Stewardess's: Liberty & Star
Steward: Charlie",2020-07-30,515,11,29,FALSE,FALSE
"UChyojBmAZ5D2E-F0XSDHWRA","SV Acadian","We would love your support, please click the Subscribe button!!

SV Acadian is a 1995 Beneteau First 42s7 and we are a cruising couple enjoying the alternative cruising lifestyle aboard her!  just because we like the idea.  Our plans are to cruise document and see as much as possible.  Through documenting our travels we're looking to build an informative and entertaining video log of the places we visit that can be used by everyone for enjoyment and to plan their own adventures.  Grab a drink, kick back and enjoy our content, we hope you stick around for awhile.

Much Love from SV Acadian
Jerrod and Holly David (Dah-veed)
",2013-11-29,22480,93,583,FALSE,FALSE
"UCUDtX5pJtdw6XBj8K080NVg","Sailing Moneypenny","My channel to document my boating life.....to include purchases, projects, racing, cruising and general all around shenanigans.",2008-09-27,128679,48,1240,FALSE,FALSE
"UCXHMUeOYC0H8GoTS6bTj-WQ","Sailing SV Barefoot Adventures","The sailing adventures of a pirates journey in the Caribbean",2018-03-27,22317,21,86,FALSE,FALSE
"UCgpv3o_wTAwI0pmhx3ysMgw","Sail Tulsi","Videos about live music on a sailboat.",2018-10-06,377,11,18,FALSE,FALSE
"UCapL-sEORqNt9YUSKAH7L8A","SV Whish Sailing","Sailing on a 1975 Hallberg Rassey Rasmus 35ft Ketch (Whish) in the Gulf of Mexico (mostly NW Florida).",2016-03-23,868,13,7,FALSE,FALSE
"UC6pkk1jaLLHWbbhryriRH2A","Moana Sailing","Danish catamaran sailing the Pacific Ocean. 

Follow us here: 
www.sy-moana.com 
www.facebook.com/sejlereventyr
www.instagram.com/moana_sailing",2015-07-20,348944,23,5520,FALSE,FALSE
"UCgSKpnLQrBysyZmaSMYm6JA","Sailing Adventures on SV Cadi","Short Videos of our adventure around Sydney on our yacht",2020-07-27,133,9,5,FALSE,FALSE
"UCUFQaPj2lg3rx53JpO9umLA","SV GITANA","Gitana is a Hans Christian 33 sailboat, she’s hull #28 and is currently located in Fajardo, Puerto Rico at Puerto del Rey Marina 👍🏻",2014-04-22,27126,10,109,FALSE,FALSE
"UCWtn3FU7QjAI55UvZAI4zZA","Joanna Patterson","",2015-06-12,918,48,8,FALSE,FALSE
"UCHsBvOYEdv9IVnOb6dqxmOQ","SV Lolita","Change!
Sometime, dreams come true!
I'm out here to test myself,  to grow, to learn and realize a dream – to dig through this world in search of life’s lessons because in the landscape of each and every human imagination lies a special place. 
My inner compass keep pointing me towards this spot, which is magnetic, mysterious, exotic, and alluring but, alas, always fringed by the frontier of my fears.
Still, it is to this specific place that I'm compelled to travel in order to know myself and in so doing, call my lives complete. 
I'm here in search of wholeness, for in our chests, hiding just beneath each breath lies a hollow, and always it has cried out to be filled. 
Traveling under sail has provided me the opportunity to connect deeply with the people, places and elements I encounter. 
I'm taking my time, becoming a part of the landscape instead of just observing it. 
This is just the beginning of a life-altering expedition and I'm excited to share my progress with you.",2018-02-10,931,4,14,FALSE,FALSE
"UCAm55o2iNNDbbXo1jyEFjCg","SV Allegro","The Great Adventure in art and sailing",2012-03-26,1068,11,38,FALSE,FALSE
"UCp390ROgy2SczPB9NHDjQvg","SV Starfish","This is the unscripted journey of the sailing vessel Starfish - Amel Super Maramu 2000 #238. Owner and Captain Jeremy Hermanns is a decade old Amel'ian, and avid sailor. These are the tales from the ship...",2020-10-19,105,2,4,FALSE,FALSE
"UCyDkQ-TzzEgjN2sca4D8UTQ","Sailing Slow M'Ocean","Hello Friends. We are Cory and Allisha aboard SV Slow M'Ocean, a '96 Catalina 400. This is a story of learning, adventure, sure terror, and destinations. Come along with us as we meet the most amazing people and communities along the way. 

-Love Cory and Allisha
",2018-09-21,5,1,1,FALSE,FALSE
"UCwZXAIWE6qDmECOHGf5GObg","SV Hot for Teacher","This is our journey from living in the mid-west to living on a sailboat in the Florida Keys.",2016-11-21,467,3,8,FALSE,FALSE
"UCTxBMLVEYmPVnvH90BpLB3Q","SV Lazuli Adventures","Sailing and family adventures in the UAE",2021-01-06,1469,6,28,FALSE,FALSE
"UC_kMOUVXN_1wTnYadobZcEw","EarleWrites","Follow Lizbef and Leela as they make the change from sailboat to canalboat! A full boat restoration journey to live alternatively on the waterways of Britain, exploring and living off grid!
https://www.earlewrites.com",2017-10-06,2364503,169,19800,FALSE,FALSE
"UCtutciMZfOWxdtPn5WAymMg","SV Shamal 6","Shamal 6 is a J24 and this channel will document how to sail and race a J24 successfully.",2016-10-24,2196,6,7,FALSE,FALSE
"UCtbgYuKbhLQZf9krZ7_pa9A","SV Booger","Come share the adventures with us as we sail our Hunter 410 in search of fun, sun and many laughs.  We are a couple in our 60’s enjoying life and love sharing the time together.  We do promise you will laugh #hunter, #sailboat, #hunter410,  #retired life, #capemay, #sailinglife, #chesapeake, #sailing, #chesapeake, #solomons",2020-09-24,6990,8,1420,FALSE,FALSE
"UCO1uW_hYeudmkkkMKdYgu0Q","S.V. Amigos","",2017-05-29,104,3,1,FALSE,FALSE
"UCRp2SNuBsZcKpkydGHBVR4Q","SV Mingus","SV Mingus explores the US coastal waterways and outward toward the Caribbean and now in 2021 has an additional purpose:  Sailing 4 Smiles.  Check it out on Sailing4Smiles.com!",2010-11-01,86772,25,1060,FALSE,FALSE
"UChgLUVingPRaXUsqGrvnQhw","Sail-Travel-Explore. sv 'Spirit of Sobraon'","Hi!  And welcome to Sail-Travel-Explore. sv 'Spirit of Sobraon'

Why another sailing channel?  Lord knows there are enough of them already. 

Well during our visit home this year we came to the realisation that in today's fast paced life of 24 hour news cycles and having social media just a swipe away on your phone, traditional webpage sailing logs just don't cut through anymore.  People don't have time to wade through pages of text.  People want fast gratification from videos and Instagram photos.

So why watch us?  

Well, we aren't your average cruisers.  We're not another sailing channel cruising with the pack.  We think that we have something pretty unique to share. 

'Sailing' new cruising grounds. 'Traveling' the sea less traveled.  'Exploring' different Cultures. 

We hope that our stories will encourage others to get of the well trodden cruising paths, away from the crowds and go  Sail - Travel - Explore.   

World Travel is life rewarding.  Challenge yourself.  Go discover it",2018-06-11,1093,16,34,FALSE,FALSE
"UCjiPCoZBvVJe7aMfmRMCUOg","SV Carillian","Hi, I'm Rory and DIY is a something I love being involved in. Over the years, and after having many different types of craft and sailing yachts, I came across the Bavaria 760 in need of alot of TLC and this is the video diary of it's refit. I hope you all enjoy the videos.",2021-09-02,683,4,14,FALSE,FALSE
"UCgW8PLQK2YLllv_4rVvkALg","SV Ruby Sails","Come with us as we sail Lake Michigan... and beyond??
This channel is for our family and friends to share in our adventures as we live aboard and sail Ruby around Lake Michigan this Summer of 2019.",2019-06-19,1699,9,17,FALSE,FALSE
"UC8T1aEF_M5wWsnQVvR4wMYg","SV Trilogy","A couple of adventure seekers following our dream to explore the world on our 53' Amel sailboat 

Website:
SVTrilogy53.wordpress.com

Email:
SVTrilogy53@gmail.com

Instagram:
@hankotoski
@mlongcor",2018-02-27,1066,8,71,FALSE,FALSE
"UCOwjg7tuNUpVTqJ14loGlvg","Sailing svSomeday","Welcome to Sailing svSomeday. We are Steve and Darla and we know almost nothing about boats or sailing. We are the proud owners of a 1988 Catalina 30 tall rig. It is our starter boat and we are well on our way to learning the ins and outs of how to upgrade it, repair it, and sail it! Our plan is to become full-time sailing cruisers, one step at a time. What will you do someday?

Blog: http://svsomeday.com/
Twitter: http://twitter.com/svsomeday
Facebook: http://facebook.com/svsomeday
Instagram: http://www.instagram.com/svsomeday",2017-08-26,52995,41,416,FALSE,FALSE
"UCnByBSMif-tj605I00DAqjA","SV Elusive","",2006-12-20,145,3,5,FALSE,FALSE
"UCEgyLalwfXRtsSz_4nGqJzA","Sailing Wild One, voyage en catamaran","Voyage sur la planète mer.

À la voile, dans un catamaran
Voyage rapide au gré du vent

Voyage voyage

Voyage de Laura et Benjamin
Voyage de rêve et du destin

Voyage voyage

Voyagez avec nous.

Love & Sail",2019-09-29,74886,59,1210,FALSE,FALSE
"UCOoimIBLn592aDBhuS1ObOA","SAILING DIJAN","",2017-09-05,5598,11,236,FALSE,FALSE
"UCJ-XPVFXRtOdpmZOCfc8nBw","Sailing SV Tutto Bene","",2018-06-18,3238,58,24,FALSE,FALSE
"UCzbh3_m6MwXODzfz5WHfBjg","SV Esprit Libre","Thanks for stopping by. My name is Robert and I love sailing and working on boats. I am currently partners in a Endeavour 32. I am currently searching for a larger vessel to rebuild and to cruise locally as I work full time. I own All aboard boat service here in Charlotte County in South West Florida. So if you need boat work done find me at https://www.facebook.com/All-Aboard-Boat-Service-540611796115018/?fref=ts

Here is what I have planned for this channel. I will be posting my search for a vessel as I look at boats, sailing trips on different vessels that I sail on as well as videos of the boats I work on. I hope that you enjoy the videos, please remember give the videos a thumbs up, subscribe and share. Thanks and fair winds.",2016-10-13,2299,8,26,FALSE,FALSE
"UCNgwKCCP3SwcE5Bf0f4I-qg","SV Fevre","This is the Story of SV Fevre and her crew. SV Fevre became apart of my life when I met my now late husband Mike, and now her new journey awaits with a new crewmember aboard.  To find out how this all came to be and what we are up to now, hit the subscribe button and check out al the latest videos. This channel is about the love of sailing and learning more about ourselves while we do it. For more up close and personal videos/photos become a Patron and enjoy some added extras. And always thank you for taking the time to check us out. ",2021-01-23,1221,9,48,FALSE,FALSE
"UCpAMwM1Am9g5bCWCY01lJ4g","Sailing MV LadyLiselot","ENGLISH:
Join me, Henk-Jan on Motor Vessel Lady Liselot. I am a liveabord on this 1980 50ft Blue Ocean #trawleryacht where I live, work, singlehanded pilot and enjoy life in The Netherlands. Most of my video's will have English narrotion. 

INEDERLANDS:
Super leuk dat je dit kanaal of een van mijn video's hebt gevonden. Als je meer wilt zien, abonneer je dan op dit kanaal. 

Omdat ik veel (bootjes-)kennissen heb die in het buitenland wonen, heb ik besloten om alle video's in het Engels te doen. Wellicht vind je het 'steenkolen Engels', vergeef me dat dan maar, want zij die uitsluitend Engels spreken, zijn al heel blij dat ze mij op deze manier kunnen volgen. Mocht je het desondanks toch een leuk kanaal vinden, doe jezelf dan een lol, abonneer je en geef me die Thumbs Up.

SOCIALS:
Instagram:  
https://www.instagram.com/mvladyliselot
Facebook:
https://www.facebook.com/mvladyliselot
",2020-08-24,264757,23,4150,FALSE,FALSE
